ID,categories
1102.4162v1,cs.AI
1709.01560v1,cs.LG
1503.08463v1,cs.CL
0712.4172v1,cs.CR
0511081v2,cs.LG
1508.05812v1,cs.HC
1201.2100v1,cs.RO
1402.0009v1,cs.LG
1312.1913v1,cs.LG
1803.01104v1,cs.LG
0403022v2,cs.LG
0911.1511v3,cs.IT
1402.2375v1,cs.DB
1511.04867v2,cs.CE
1104.2409v7,cs.IR
1112.4109v4,cs.LG
0912.2314v1,cs.AI
0411098v1,cs.SI
1103.1497v1,cs.RO
0609069v1,cs.AI
1503.00505v1,cs.AI
0906.3994v1,cs.AI
1103.4566v2,cs.LG
0612062v1,cs.CV
1703.04842v2,cs.LG
1610.06809v1,cs.AI
1611.06544v1,cs.LG
1104.4039v4,cs.LO
1205.6363v1,cs.CR
1701.02864v1,cs.CV
1312.6807v1,cs.AI
0603004v1,cs.AI
0909.1475v1,cs.LG
0807.4368v1,cs.SD
1407.6637v1,cs.SD
0601054v1,cs.IR
1207.0702v1,cs.LG
1110.0864v2,cs.CR
1205.4944v1,cs.CY
1111.0562v1,cs.AI
0411087v1,cs.CC
1312.2243v1,cs.DC
0609086v1,cs.SI
1304.3792v1,cs.DC
0712.4102v6,cs.CR
0904.0293v2,cs.CV
1310.3165v1,cs.CR
1702.06236v1,cs.DL
1604.08171v1,cs.AI
0502065v1,cs.MM
1703.00377v1,cs.SE
1012.5337v1,cs.CY
1406.3400v1,cs.LG
1109.6441v1,cs.DB
0607064v1,cs.CL
1504.07940v1,cs.SD
1803.06259v2,cs.LO
1312.3388v1,cs.CL
0705.4654v1,cs.AI
1202.2731v1,cs.RO
1704.00108v1,cs.AI
0802.3895v1,cs.CE
1704.01212v2,cs.LG
1211.1136v1,cs.CR
0810.3935v1,cs.NI
1005.2897v7,cs.PL
1703.03401v1,cs.LG
0912.3966v1,cs.LG
1704.04672v1,cs.CG
1401.3519v1,cs.CE
1303.3901v2,cs.IT
1709.07174v6,cs.AI
1010.2337v1,cs.CR
1612.07677v1,cs.LG
1003.1476v1,cs.SE
1302.6426v1,cs.LG
1709.08528v2,cs.LG
1307.3015v1,cs.HC
0509038v1,cs.LG
1609.05930v1,cs.SY
1109.5269v3,cs.MM
0607021v1,cs.LG
1401.7586v1,cs.GR
0603070v1,cs.NE
1405.6684v1,cs.LG
0705.0817v1,cs.LG
0911.0430v1,cs.NI
1202.2187v1,cs.CR
1506.01077v1,cs.CC
0704.3399v1,cs.LG
1708.08142v1,cs.LG
0402040v1,cs.LG
1707.07217v1,cs.HC
9809055v1,cs.LG
1204.2637v1,cs.LG
1010.1047v1,cs.SE
1311.6240v1,cs.LG
1509.01349v1,cs.CY
1509.02046v1,cs.CR
0712.1768v1,cs.CR
1104.3045v1,cs.DC
1609.06210v2,cs.AI
1005.3004v2,cs.OS
0905.2195v1,cs.SI
1308.5269v2,cs.SY
1009.2557v2,cs.CR
1601.02071v1,cs.DS
1703.01260v2,cs.LG
1601.00643v1,cs.LG
1601.06933v1,cs.NE
1101.0776v1,cs.AI
1312.5602v1,cs.LO
0704.3238v1,cs.LG
0704.0802v1,cs.CV
1707.00484v1,cs.LG
1104.3923v4,cs.AI
0601087v1,cs.LG
1302.2318v1,cs.LO
0506042v1,cs.OH
0701016v2,cs.LG
1003.1494v1,cs.IR
9809087v1,cs.LG
1102.4118v1,cs.DC
1103.4820v1,cs.RO
0609006v2,cs.CL
1307.0253v1,cs.LG
0604017v3,cs.AI
0710.4666v1,cs.CL
0701113v1,cs.LG
0610025v3,cs.LG
1005.4652v2,cs.DS
1103.0534v1,cs.CR
0703044v1,cs.LG
0208032v2,cs.PL
0711.2486v1,cs.LG
1006.1416v1,cs.CV
1006.1018v1,cs.CR
0411031v1,cs.DC
1006.3845v1,cs.AI
1701.07254v2,cs.LG
1112.5283v1,cs.SY
1504.00736v1,cs.CR
1411.5204v1,cs.CR
1303.3469v1,cs.SD
1104.5111v1,cs.LG
1405.7348v1,cs.CR
0508112v1,cs.HC
1001.3533v2,cs.NI
0705.1397v1,cs.CR
1101.2973v5,cs.IR
0508003v5,cs.CR
0912.5014v1,cs.CR
0111050v7,cs.DC
1703.06231v1,cs.LG
1007.1673v2,cs.CV
1201.5450v1,cs.CR
1108.3675v1,cs.SY
0712.3402v1,cs.DS
1509.01662v1,cs.DL
1510.07546v1,cs.DC
0709.0961v2,cs.AI
1001.3150v1,cs.LG
1602.08675v1,cs.DC
1710.00604v2,cs.HC
1705.11181v1,cs.LG
1009.4898v2,cs.CR
1701.03608v1,cs.CE
1108.0295v2,cs.SI
1701.06711v3,cs.CR
1602.06582v2,cs.CR
1404.0698v1,cs.SY
1102.4636v1,cs.LG
0604107v2,cs.DS
1405.4423v1,cs.LG
1708.09352v1,cs.LG
1211.2854v1,cs.IT
1204.4909v1,cs.DB
0510068v1,cs.DC
0506012v1,cs.CR
0703066v1,cs.IR
1602.08139v1,cs.HC
0912.5424v3,cs.LG
1009.5168v2,cs.CL
0512059v2,cs.LG
1006.0396v1,cs.DM
1803.09674v2,cs.PL
1604.03393v4,cs.LG
1212.2607v1,cs.LO
1703.09146v1,cs.CV
0501048v1,cs.LG
1401.5165v1,cs.DB
1708.00076v1,cs.LG
1404.2939v1,cs.AI
0601092v2,cs.DM
0505054v1,cs.IR
0710.0485v2,cs.CV
1701.03017v2,cs.LG
1704.02378v1,cs.DC
1310.5665v3,cs.CV
1009.4672v1,cs.NI
1003.5512v1,cs.DC
0810.5517v2,cs.AI
1411.6741v1,cs.CR
1007.1722v1,cs.AI
0607055v1,cs.CR
0205053v1,cs.SD
1401.5183v1,cs.SE
1012.1128v1,cs.CY
0704.0361v1,cs.CR
1107.0349v1,cs.LG
1005.1053v1,cs.NE
0903.2499v1,cs.IR
1204.5093v1,cs.LO
1011.3480v1,cs.LG
1009.2785v1,cs.LG
0712.1987v2,cs.CR
1302.0963v1,cs.HC
1604.01833v1,cs.DS
0712.2959v1,cs.IR
9809120v1,cs.AI
0711.3338v2,cs.DS
1509.06095v1,cs.DC
1111.6870v1,cs.AR
1503.03400v2,cs.IT
0701131v2,cs.AI
0606051v2,cs.CR
1008.1213v2,cs.DB
1606.05664v1,cs.CR
1703.02326v1,cs.CE
1309.5904v1,cs.DC
0312055v1,cs.DC
1012.1609v1,cs.CC
0412108v1,cs.DC
1207.1818v1,cs.SD
1009.2576v3,cs.SI
0711.0892v1,cs.NI
0303014v1,cs.NE
1204.5500v2,cs.CR
1009.6052v1,cs.NI
1003.1450v1,cs.AI
1308.3509v1,cs.CR
1202.3367v3,cs.CG
1504.06461v1,cs.LG
0807.0718v1,cs.LO
1211.2858v1,cs.AI
0805.1386v3,cs.SY
1203.5754v1,cs.LO
1006.4557v1,cs.CC
0609018v1,cs.NI
1006.2772v1,cs.AI
0508012v1,cs.CV
1108.4559v2,cs.SI
1611.02682v1,cs.CY
1310.5221v1,cs.DS
1009.3468v2,cs.NI
0810.3484v1,cs.NI
1102.2655v1,cs.AI
1404.4038v2,cs.CR
0504014v2,cs.SI
1708.04139v1,cs.CR
0204036v1,cs.SE
1707.08989v2,cs.LG
1406.4631v1,cs.LG
1002.2196v1,cs.DC
1601.03354v1,cs.CL
1704.05735v2,cs.LG
1305.0190v1,cs.CR
1509.02876v2,cs.DM
0711.0557v2,cs.CR
1104.1190v1,cs.LG
1009.3594v2,cs.DS
0908.0980v1,cs.LG
1109.5078v1,cs.HC
9809059v1,cs.AI
1003.5458v1,cs.CL
1401.1333v1,cs.LG
0511096v1,cs.CR
1312.2341v1,cs.CR
1003.3564v1,cs.AI
0803.3394v1,cs.DM
1307.4186v1,cs.LG
1708.04116v1,cs.AI
1301.0939v1,cs.AI
0511041v1,cs.PL
0704.2841v1,cs.DC
1005.5513v1,cs.DC
1203.1830v2,cs.IT
0603122v1,cs.CR
1801.07249v2,cs.HC
1009.3809v2,cs.AI
1108.1862v1,cs.RO
0903.1511v1,cs.DB
0705.1612v1,cs.CL
1709.04981v2,cs.LG
0609088v1,cs.LG
0912.1294v1,cs.LG
1404.6801v1,cs.DS
0701058v2,cs.CR
1007.3229v2,cs.CC
1701.02514v1,cs.LG
0809.3595v1,cs.CV
1709.07112v2,cs.DC
0604077v1,cs.IT
0909.5278v2,cs.CV
0904.0986v1,cs.DB
0903.1822v2,cs.DM
1401.5731v1,cs.LO
1407.2544v1,cs.RO
0408062v1,cs.CV
1707.07083v1,cs.AI
1009.2790v1,cs.IT
1705.02505v2,cs.SE
0804.1179v3,cs.NI
0007043v1,cs.CG
0911.3355v1,cs.LG
1705.04401v1,cs.HC
0706.2795v1,cs.LG
1507.08198v1,cs.CL
0609151v1,cs.IT
1208.3952v1,cs.LG
1404.1695v1,cs.CY
0708.0877v1,cs.LG
1002.1292v2,cs.CV
1110.1354v1,cs.CR
0907.0808v1,cs.LG
1411.3715v1,cs.CV
1305.1745v1,cs.MM
0611110v3,cs.LG
1710.06291v1,cs.LG
1007.3769v3,cs.CR
1706.04427v1,cs.DC
0506067v1,cs.SE
1302.6310v1,cs.LG
1312.4461v4,cs.LG
0908.0350v1,cs.CR
1111.0376v2,cs.CL
1210.6292v2,cs.SD
1801.04137v3,cs.LG
1008.1480v1,cs.SD
0907.2050v2,cs.AI
0809.0355v1,cs.DC
0706.3848v2,cs.DC
1503.01732v1,cs.NI
1710.04280v1,cs.LG
1312.2344v1,cs.RO
1404.6764v1,cs.AI
1203.2704v1,cs.CC
1606.00313v1,cs.DC
1103.6019v2,cs.CG
1203.3883v1,cs.DC
0705.1038v1,cs.CC
0703046v2,cs.IT
0511078v1,cs.AI
1308.6368v1,cs.CR
1405.7471v1,cs.LG
0610087v1,cs.RO
1008.4413v1,cs.LO
1803.09493v3,cs.LG
1107.0067v1,cs.CC
1301.3816v1,cs.NI
1006.4607v2,cs.SY
1003.4073v1,cs.AI
1208.2748v1,cs.CR
1112.3053v1,cs.AI
0504109v1,cs.CC
1208.4549v2,cs.AI
1006.3368v2,cs.AI
0705.0043v1,cs.IT
1407.0414v1,cs.DS
1709.05772v4,cs.MM
0503090v1,cs.LG
0908.0912v1,cs.DC
1107.4138v2,cs.LG
0908.1597v1,cs.NI
1103.3320v1,cs.CG
0802.3283v1,cs.DM
1010.5623v1,cs.LG
0901.1312v3,cs.AI
1512.05002v1,cs.SE
1211.3845v1,cs.CR
1709.04931v1,cs.SY
1512.04310v2,cs.SY
1705.03227v1,cs.AI
0907.0649v2,cs.LG
1101.3448v1,cs.SD
1111.6895v1,cs.LG
0711.3545v1,cs.LO
0712.3973v1,cs.AI
1010.3633v3,cs.IT
0211009v1,cs.NI
0905.1737v1,cs.IT
1401.0889v2,cs.DB
1208.1597v1,cs.OH
1103.3322v1,cs.DC
0210006v2,cs.LG
0803.1944v2,cs.LG
1704.04322v1,cs.LG
1405.6945v1,cs.CE
1506.02535v5,cs.HC
1706.03851v1,cs.DC
1006.0880v1,cs.CR
0909.0763v1,cs.CL
0508105v1,cs.DC
1311.3508v1,cs.LG
0602074v3,cs.SI
1705.05144v3,cs.GT
0507019v1,cs.LG
1402.5764v1,cs.SE
0510010v2,cs.SI
1407.5739v1,cs.SC
1407.4395v1,cs.SY
1104.1044v2,cs.CL
1708.04656v1,cs.DM
0608025v1,cs.NI
0904.2751v1,cs.AI
1109.0583v1,cs.LG
1204.5023v1,cs.MM
1205.3612v2,cs.LG
0512013v1,cs.DS
1205.4810v3,cs.LG
1111.0086v1,cs.DC
1104.4353v1,cs.CL
1708.00200v2,cs.CR
1601.02372v1,cs.DS
1406.1856v2,cs.CV
1205.0042v1,cs.LO
1708.05855v1,cs.AI
0708.1503v1,cs.LG
1209.2274v1,cs.CR
1704.02042v1,cs.HC
1305.2889v3,cs.AI
1304.7346v1,cs.AI
0111025v1,cs.AI
1707.04460v1,cs.LG
0507064v1,cs.AI
1305.2732v1,cs.CL
1709.09265v3,cs.NI
1309.0456v1,cs.DB
1103.1503v1,cs.CR
1507.02002v1,cs.MM
1401.8120v1,cs.HC
1108.4083v2,cs.DC
1611.03906v2,cs.DS
0907.3123v1,cs.MA
0709.2525v5,cs.DB
0903.2742v1,cs.CR
1011.2042v1,cs.AI
1404.6805v1,cs.SE
1311.6227v1,cs.IR
1710.02610v2,cs.AI
1009.4556v1,cs.DM
1207.4626v1,cs.AI
1506.01060v2,cs.LG
1102.1189v2,cs.LG
1411.4299v1,cs.CY
0608029v2,cs.CC
1701.01639v1,cs.CR
0708.2026v1,cs.SY
0607090v1,cs.LG
0611016v1,cs.IT
1001.2100v2,cs.CR
0709.3541v1,cs.LG
1003.3091v1,cs.LG
1103.2275v1,cs.DC
0906.5070v1,cs.AI
1510.00249v1,cs.MM
1202.6256v1,cs.CV
1611.00966v1,cs.AI
0705.3616v1,cs.AI
1405.5249v1,cs.DC
1609.09764v2,cs.CL
0510038v4,cs.DC
0710.1007v1,cs.LG
1404.6743v1,cs.LG
1002.0172v2,cs.LG
1003.3568v1,cs.SY
0711.1226v1,cs.DC
1611.03971v2,cs.LG
1602.03674v1,cs.NI
1203.2557v3,cs.IT
0902.0140v2,cs.LG
0803.0168v1,cs.LG
1706.01091v3,cs.NI
1504.00653v3,cs.DS
1003.4078v1,cs.CR
1708.04714v1,cs.FL
1211.2361v2,cs.SD
0506040v1,cs.LG
1307.5260v1,cs.CV
1107.1630v3,cs.CR
1605.02377v1,cs.CC
0503057v1,cs.NE
0704.0838v1,cs.CR
1703.01653v1,cs.LG
0411013v1,cs.LG
0607074v1,cs.CL
1311.5924v1,cs.CL
1006.3017v1,cs.DC
1112.4190v1,cs.CR
1404.6833v1,cs.RO
0804.0149v2,cs.HC
0902.2072v1,cs.AI
0305046v1,cs.SE
1707.07239v2,cs.CR
0709.0965v1,cs.SY
1002.1687v1,cs.LG
1005.1918v2,cs.LG
1612.06551v1,cs.CV
0906.4663v1,cs.AI
1302.1596v3,cs.LG
0412063v5,cs.SE
0306021v2,cs.CV
1707.04210v1,cs.CR
0501011v1,cs.SY
0705.0564v4,cs.IT
1406.3882v1,cs.LG
1708.01640v1,cs.LG
0510071v1,cs.DC
9809062v1,cs.CR
1005.2299v1,cs.AI
1012.4032v4,cs.CY
1402.2374v1,cs.CV
0705.1272v1,cs.CV
1002.4833v1,cs.CY
1703.08283v2,cs.LG
0309038v1,cs.OH
1103.0106v1,cs.LG
1005.2243v1,cs.HC
1006.0850v1,cs.CR
1302.1178v1,cs.LG
0803.2527v1,cs.IT
1601.02465v1,cs.IT
1008.4174v1,cs.IT
0608083v2,cs.LG
1006.0240v2,cs.AI
1311.6751v1,cs.IT
0511095v2,cs.CR
1108.4470v1,cs.SY
1010.1526v6,cs.HC
1005.0835v1,cs.SE
1506.02216v6,cs.SD
1611.01783v1,cs.SD
0506045v1,cs.SE
1009.4992v1,cs.DB
0612096v1,cs.AI
0402059v2,cs.CY
0605062v1,cs.CR
1310.2464v1,cs.CV
0702009v2,cs.DL
0704.3880v1,cs.CR
1711.11205v1,cs.LG
1606.00285v1,cs.AI
1301.3577v3,cs.IT
0902.1736v2,cs.CY
0912.2523v1,cs.LG
0809.0533v2,cs.CR
1701.00935v1,cs.LG
1207.5745v1,cs.CR
1701.00860v1,cs.HC
0701196v3,cs.LG
1304.8013v1,cs.CE
0510019v2,cs.CL
1105.1293v1,cs.DC
0702022v1,cs.LO
1111.1355v1,cs.SD
1005.4028v1,cs.DS
1308.4839v1,cs.SE
1011.2560v1,cs.AI
1110.0070v2,cs.CR
1304.2467v1,cs.CR
0807.0887v1,cs.LG
1602.05157v2,cs.CR
0710.5242v1,cs.NI
1008.0716v2,cs.LG
0903.3797v1,cs.IR
1704.04677v2,cs.CL
1705.04254v1,cs.NI
1308.2375v1,cs.LG
0809.3384v1,cs.SY
1503.00330v1,cs.CR
1109.0916v1,cs.SI
0801.0949v1,cs.DB
1007.1194v1,cs.SY
1210.2461v1,cs.PL
1704.00158v1,cs.CR
0605006v1,cs.LG
0209012v1,cs.LG
1312.4405v1,cs.LG
0801.2092v1,cs.SI
1208.6264v1,cs.LG
0410034v2,cs.CC
0612080v1,cs.SE
0904.2894v1,cs.LG
1404.7472v1,cs.LG
0912.5269v1,cs.LG
1401.1766v5,cs.IT
1001.0405v1,cs.AI
1601.06869v1,cs.DB
1702.08826v1,cs.CR
1207.1550v1,cs.LO
0508075v1,cs.LG
0711.0538v1,cs.IR
0705.3555v2,cs.CV
1511.04063v1,cs.LG
1006.5102v1,cs.CR
0903.0737v1,cs.CV
0712.3380v1,cs.LG
1603.03215v1,cs.DC
1708.03783v1,cs.DS
0809.4989v1,cs.NE
0702069v1,cs.PL
1701.07594v1,cs.LG
1008.1767v1,cs.SE
1104.2315v3,cs.CV
1009.0306v1,cs.CR
0803.1217v1,cs.CE
1204.0347v1,cs.CR
1304.3138v1,cs.CE
1708.02271v1,cs.LG
0703038v1,cs.LG
1011.2896v2,cs.CY
0906.5017v2,cs.IR
1404.6745v1,cs.CR
1112.0643v1,cs.CR
1708.06664v1,cs.NI
1009.2794v1,cs.CR
1703.05616v1,cs.LG
1507.01057v1,cs.DB
1309.6047v1,cs.LG
1204.2131v1,cs.SY
1209.4895v1,cs.LG
0609123v1,cs.CR
1210.3604v1,cs.AI
1112.2015v1,cs.IT
9809100v1,cs.AI
1209.0571v2,cs.LG
1711.06328v1,cs.RO
1204.3113v1,cs.HC
0506086v1,cs.NI
0508121v1,cs.AI
1606.07374v2,cs.LG
1705.04863v2,cs.DC
1707.09809v1,cs.LG
0711.2971v1,cs.MA
0712.0305v1,cs.HC
0505029v2,cs.RO
1708.04185v1,cs.CC
0803.4248v1,cs.AI
1311.5426v1,cs.LG
1006.1031v2,cs.GR
1401.0971v1,cs.SI
1101.3960v1,cs.DB
1002.3131v2,cs.DC
1601.02309v1,cs.CE
1307.8187v2,cs.CV
0907.0783v1,cs.AI
1311.0388v1,cs.DC
1411.1267v1,cs.LG
1304.6626v1,cs.AI
0306101v1,cs.DS
1206.1443v1,cs.LG
0904.3215v1,cs.LG
1008.2170v2,cs.HC
1611.08520v1,cs.LG
1407.0049v1,cs.DS
1205.0987v1,cs.LG
1710.05048v1,cs.CR
1507.06594v3,cs.SE
1003.5459v1,cs.DC
1309.1817v1,cs.LG
1707.07082v1,cs.LG
1106.4412v1,cs.LG
0701146v3,cs.DC
1309.5823v1,cs.CY
1504.06961v1,cs.LG
0708.3696v1,cs.LG
1007.1265v1,cs.DC
1307.4174v1,cs.RO
1603.01863v1,cs.LG
0605001v2,cs.CR
1402.3427v7,cs.LG
1110.5051v1,cs.AI
1210.7035v1,cs.LG
0903.3624v1,cs.NI
0711.1573v1,cs.LG
1003.2456v1,cs.LG
0812.0581v2,cs.LG
1007.4971v1,cs.LG
1404.2334v3,cs.LG
0704.3241v1,cs.CV
0907.1728v2,cs.IR
1303.2438v2,cs.AI
1011.0280v1,cs.CR
1009.2858v1,cs.CR
1104.4890v1,cs.CL
1709.05723v1,cs.HC
1001.1565v3,cs.SI
1211.1335v1,cs.SY
1803.01745v3,cs.LG
1208.6231v1,cs.SE
1009.0448v2,cs.NI
1709.06049v1,cs.PL
1401.6891v1,cs.CL
0504003v1,cs.AI
0906.0859v1,cs.DC
1509.06882v1,cs.SD
1108.4080v1,cs.IT
1009.4791v2,cs.SE
0306104v1,cs.DC
1104.3544v2,cs.SD
1601.02155v1,cs.SE
0501015v1,cs.NI
0612019v6,cs.DC
1402.5595v1,cs.CR
0701090v4,cs.AI
0210012v1,cs.SE
1203.3730v2,cs.CY
1109.0324v1,cs.RO
0810.2179v2,cs.PL
1109.2348v1,cs.DC
0701126v1,cs.CR
1006.4568v1,cs.LG
0612023v2,cs.AI
1710.08557v1,cs.HC
1007.5133v1,cs.LG
0801.0813v1,cs.SY
9311103v1,cs.AI
1111.6337v4,cs.LG
1507.07348v1,cs.AI
1303.0462v1,cs.DC
0611131v3,cs.IT
0703120v1,cs.SI
1106.2156v1,cs.CV
1405.1515v1,cs.CR
1202.2614v1,cs.DS
1507.02491v1,cs.CR
1605.07468v1,cs.AI
0001007v1,cs.CY
1009.2796v1,cs.SD
0402039v1,cs.IT
0912.0921v1,cs.DM
1704.08883v2,cs.AI
1110.4350v1,cs.DS
1204.4224v3,cs.PL
0704.2353v2,cs.CL
1009.2322v1,cs.SI
1307.3463v4,cs.CV
1305.2959v1,cs.SD
1402.4907v1,cs.CR
0904.1488v1,cs.MA
1704.04697v2,cs.LG
0411024v1,cs.IR
0805.0149v1,cs.DC
0311013v1,cs.SI
1007.5137v1,cs.CE
1206.1042v2,cs.IT
1509.01066v4,cs.LG
0612101v1,cs.IT
1212.5204v1,cs.LG
0610077v1,cs.CR
0912.2138v1,cs.DS
0711.2710v2,cs.IR
1303.0407v1,cs.NE
0605020v1,cs.CV
0608040v1,cs.LG
1110.3850v1,cs.LG
1707.07594v1,cs.LG
1510.06055v1,cs.SE
1105.0903v1,cs.LG
1709.08536v2,cs.AI
0703069v3,cs.LG
0705.3099v2,cs.CY
1206.3522v1,cs.CV
1412.4052v2,cs.AI
1106.3369v1,cs.CR
0907.3793v1,cs.LG
1010.3941v1,cs.AI
0702003v1,cs.LG
1007.4066v2,cs.LG
1012.1129v1,cs.SE
1110.2207v3,cs.AI
0901.4430v4,cs.AI
1112.0347v1,cs.DC
1302.0136v1,cs.CV
1402.4084v1,cs.DC
9301104v1,cs.SY
1305.0103v1,cs.CR
1010.2989v1,cs.IT
0611155v2,cs.LO
0812.2851v2,cs.IR
1512.08061v1,cs.LG
1010.4253v1,cs.CR
1503.07001v1,cs.SC
1702.00048v1,cs.AI
1009.3702v1,cs.LG
1208.1609v1,cs.AI
1505.06747v6,cs.DM
0704.3881v1,cs.RO
1405.4758v1,cs.CR
0610012v2,cs.IR
1303.1913v1,cs.LG
1703.01365v2,cs.LG
1709.01796v1,cs.LG
1009.2797v1,cs.CY
1401.5246v1,cs.SI
1507.08379v1,cs.AI
0506062v4,cs.SY
1107.2513v1,cs.LG
0705.1215v1,cs.AI
0912.2269v4,cs.DS
1107.1204v1,cs.NE
0505065v2,cs.LG
1111.3398v2,cs.CR
0611023v1,cs.LG
1704.05646v1,cs.NI
1709.02339v2,cs.SI
1709.00111v1,cs.LG
0606105v1,cs.NI
0910.0668v2,cs.CR
0710.5376v3,cs.SE
0601103v1,cs.LG
9812007v1,cs.SE
1006.3376v1,cs.DC
1602.04844v2,cs.LG
0603094v2,cs.CR
0607030v1,cs.SY
1405.2911v1,cs.LG
0908.1191v1,cs.AI
0610037v1,cs.DS
1509.06163v1,cs.LG
1006.3709v1,cs.CV
0909.0941v1,cs.CR
9809102v1,cs.LG
1103.1061v1,cs.SE
1205.2600v1,cs.AI
1009.0402v1,cs.LG
0612136v1,cs.LG
1312.5058v1,cs.IR
1010.2833v1,cs.SE
1412.0525v1,cs.DC
0902.2648v1,cs.LG
0411023v1,cs.SY
1606.00037v1,cs.CR
0612004v2,cs.LG
0911.2193v1,cs.DM
0912.4564v2,cs.CY
0912.3188v2,cs.CG
1307.1542v1,cs.LG
1106.4064v2,cs.LG
0701029v1,cs.CY
1305.1145v1,cs.SD
1103.4515v1,cs.NI
1009.1526v1,cs.LG
1406.2775v1,cs.LG
1602.00975v1,cs.NI
0709.1794v1,cs.CR
1003.5777v1,cs.CL
0505007v1,cs.CY
1112.0790v1,cs.SI
1208.1829v1,cs.LG
1606.04218v1,cs.IT
9301108v1,cs.SC
1008.5217v2,cs.AI
1703.03895v1,cs.LG
0912.0287v3,cs.CR
1701.07290v1,cs.AI
1012.1153v1,cs.LG
1111.4736v1,cs.CV
1102.5638v2,cs.LG
0708.0741v1,cs.AI
1507.05307v1,cs.SD
1010.2822v1,cs.RO
1703.01703v2,cs.LG
1609.00536v1,cs.SY
0703035v2,cs.CL
1401.5232v1,cs.AI
0806.1567v1,cs.CR
0411088v1,cs.DS
1509.07411v1,cs.DB
0502032v1,cs.CV
1202.3470v2,cs.MM
0709.4035v1,cs.CY
0710.5659v2,cs.CR
1204.5083v1,cs.DC
0912.4115v2,cs.GT
1611.03477v1,cs.CR
1006.2902v1,cs.LO
1406.5633v2,cs.CR
1006.2786v1,cs.DS
0805.3256v2,cs.AI
0605128v1,cs.DM
0504005v1,cs.LG
1009.2775v1,cs.LG
1601.03483v1,cs.DC
9809045v1,cs.LG
1203.4920v1,cs.LG
0705.1284v1,cs.DC
0611151v2,cs.FL
0506020v1,cs.DC
0807.1139v1,cs.MM
0610097v1,cs.AI
0410055v1,cs.NE
1506.03701v3,cs.SE
0905.3713v2,cs.AI
1304.2514v1,cs.LG
1008.3217v1,cs.CR
0806.3258v6,cs.IT
1210.7032v1,cs.SE
1204.1958v2,cs.HC
1708.08729v1,cs.CC
1208.2457v1,cs.DC
1011.1321v1,cs.SI
0207086v1,cs.LO
1402.2735v1,cs.CR
1003.4314v1,cs.CG
0605071v1,cs.LG
1601.00574v1,cs.DS
1111.5002v1,cs.SE
0606052v1,cs.DC
1010.5128v1,cs.DS
0704.1818v1,cs.SD
1001.2386v1,cs.LG
0705.0128v1,cs.AI
1006.0848v1,cs.LG
0804.2043v1,cs.LG
0211001v2,cs.FL
0612070v1,cs.CV
1205.0732v1,cs.DS
1007.2216v1,cs.CE
1209.1699v1,cs.CR
0509010v1,cs.NI
0712.3568v1,cs.IR
9812002v1,cs.AI
1612.01067v1,cs.CR
1008.1851v1,cs.DS
0706.2797v3,cs.LG
1709.07957v2,cs.LG
0712.0873v1,cs.CL
0502071v1,cs.FL
1704.00866v1,cs.LG
1003.3569v1,cs.CR
1108.1482v1,cs.CV
1006.0448v1,cs.DC
1507.04019v1,cs.SD
1003.0431v1,cs.NE
1404.2737v2,cs.DM
1207.3628v1,cs.MM
0508034v1,cs.LG
1707.01895v1,cs.MA
1302.1912v1,cs.SE
0310007v1,cs.AI
1108.0554v2,cs.LG
1411.5053v1,cs.LG
1006.0809v2,cs.MM
1304.6506v1,cs.LG
1005.5623v1,cs.CR
1308.6413v1,cs.AI
0804.0660v1,cs.CV
1105.4868v1,cs.LG
1605.06238v1,cs.SD
0807.2836v1,cs.LG
1007.2282v1,cs.CL
1708.01167v1,cs.CV
0610169v1,cs.CR
9809014v1,cs.AI
1709.03799v2,cs.CR
0702061v1,cs.DC
1307.0841v1,cs.LG
1009.2230v3,cs.LG
1703.02582v2,cs.CG
1302.6580v1,cs.LG
1312.3045v1,cs.LG
1511.03440v2,cs.NE
1709.06948v1,cs.IT
0606026v1,cs.AI
0708.3575v1,cs.HC
0508004v1,cs.CR
1106.2181v5,cs.MA
0511053v1,cs.NI
0511039v1,cs.AI
0805.3261v2,cs.CR
0201024v2,cs.SE
1704.01815v1,cs.DC
1109.3765v1,cs.IT
0706.0507v1,cs.LO
1503.06609v1,cs.IR
1010.0225v2,cs.CR
1202.3890v1,cs.AI
1609.01678v2,cs.CR
0710.1522v1,cs.CR
1312.5548v1,cs.CG
1705.03926v1,cs.AI
1106.6261v1,cs.LG
1311.6245v1,cs.CL
1011.1551v1,cs.PL
0503019v2,cs.CR
1003.2958v3,cs.LG
0501033v1,cs.SI
1001.3918v1,cs.RO
1701.08623v2,cs.SE
0812.1094v1,cs.CR
1709.04145v4,cs.CE
0805.1071v3,cs.AI
0602015v1,cs.CR
1406.7447v2,cs.CL
1008.3216v1,cs.CV
1006.2682v1,cs.CR
0901.3902v1,cs.LG
0502031v2,cs.NI
1707.05615v4,cs.SE
0908.0697v1,cs.SD
0606042v1,cs.SY
1709.09343v2,cs.LG
0711.2811v1,cs.CC
1202.6125v1,cs.PL
0505049v1,cs.HC
1103.5599v2,cs.SD
1308.3924v1,cs.CL
1003.5775v1,cs.NI
1312.0352v1,cs.LG
1401.3614v1,cs.CE
1102.0836v2,cs.LG
1505.00289v1,cs.CL
0905.3158v3,cs.AI
1606.02438v1,cs.CV
0703015v1,cs.CV
1801.02862v3,cs.LG
